article_id,newspaper,year_window,search_term,article_title,article_url,published_date,updated_date,image_index,image_url,local_image_path,caption,credit,positive_chart_signal_count,positive_chart_signals,negative_photo_signal_count,negative_photo_signals,review_priority,auto_review_label,dedup_image_path,metadata_source_csv
guardian_1334713929,The Guardian,2015,IPCC,The oceans are warming faster than climate models predicted,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/jul/20/oceans-warming-faster-than-climate-models-predicted,2015-07-20,2021-08-25,3,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/7/20/1437400442446/b791fce9-88a9-4e36-a944-a2b0009c403b-477x660.jpeg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-07-20_guardian_1334713929_img03.jpeg,"(a) Upper (0–700 m) OHC, calculated using 40 CMIP5 models (gray lines; black line is the ensemble mean). The CMIP5 results are compared with the observation-based estimate using the strategies presented in this study (red line) and NODC mapping (dashed blue line). Two major volcanic eruptions are marked by the black arrows. (b) Annual global-averaged upper ocean warming rates from the CMIP5 model results (gray lines; red line is the ensemble mean) and from observations (blue line), computed from the first differences of OHC at 700 m (units: °C yr−1). Source: Institute of Atmospheric Physics.",Institute of Atmospheric Physics.,2,map|source:,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-07-20_guardian_1334713929_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_c734c78579,The Guardian,2015,"""global temperature""","The Daily Mail and Telegraph get it wrong on Arctic sea ice, again",https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/jul/27/daily-mail-telegraph-wrong-arctic-sea-ice,2015-07-27,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/7/25/1437797726400/bcb37372-cfa5-446e-8b18-5bc9544e6393-1020x549.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-07-27_guardian_c734c78579_img02.png,PIOMAS model Arctic sea ice volume for autumn 1980–2014 (solid line) and spring 1981–2014 (dashed line). CryoSat-2 volume estimates (red stars) are plotted for 2010–2014.,,2,graph|plot,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-07-27_guardian_c734c78579_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_c734c78579,The Guardian,2015,"""global temperature""","The Daily Mail and Telegraph get it wrong on Arctic sea ice, again",https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/jul/27/daily-mail-telegraph-wrong-arctic-sea-ice,2015-07-27,2021-08-25,3,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/7/25/1437801527868/aa9d2760-3366-47f2-8810-753fb3ec7948-bestSizeAvailable.jpeg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-07-27_guardian_c734c78579_img03.jpeg,"Arctic sea ice volume estimate from PIOMAS, annotated by John Mason to indicate the last time the volume was as high as 2013, which the Daily Mail claims has been “decades.” Source: SkepticalScience.com.",SkepticalScience.com.,2,graph|source:,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-07-27_guardian_c734c78579_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_d5ae639b06,The Guardian,2015,"""sea level rise""",Statistics says the long-term global warming trend continues,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/aug/03/statistics-says-the-long-term-global-warming-trend-continues,2015-08-03,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/8/3/1438559207433/b02683f3-dcc4-4836-aa8c-73908b81f489-620x287.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-08-03_guardian_d5ae639b06_img02.png,"NASA temperature anomalies from Foster and Abraham, 2015.",,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-08-03_guardian_d5ae639b06_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_d5ae639b06,The Guardian,2015,"""sea level rise""",Statistics says the long-term global warming trend continues,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/aug/03/statistics-says-the-long-term-global-warming-trend-continues,2015-08-03,2021-08-25,3,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/8/3/1438560336493/d8e49d88-e7bb-4fb5-9432-fefe1c0c6456-620x287.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-08-03_guardian_d5ae639b06_img03.png,"NASA temperature residuals from Foster and Abraham, 2015.",,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-08-03_guardian_d5ae639b06_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_481689f0ca,The Guardian,2015,"""global temperature""",2015 global temperatures are right in line with climate model predictions,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/aug/10/2015-global-temperatures-right-in-line-with-climate-model-predictions,2015-08-12,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/8/11/1439266359421/fee9951a-ca6b-4fa9-8715-fa8c207e2bfc-620x569.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-08-12_guardian_481689f0ca_img02.png,Comparison of the most recent climate model simulations with actual global surface temperature measurements. Created by Gavin Schmidt.,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-08-12_guardian_481689f0ca_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_481689f0ca,The Guardian,2015,"""global temperature""",2015 global temperatures are right in line with climate model predictions,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/aug/10/2015-global-temperatures-right-in-line-with-climate-model-predictions,2015-08-12,2021-08-25,3,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/8/11/1439267088234/77baf174-5f5f-4a0f-8a63-d116550434c3-620x515.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-08-12_guardian_481689f0ca_img03.png,Comparison of CMIP3 climate model simulations with actual global surface temperature measurements. Created by Gavin Schmidt.,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-08-12_guardian_481689f0ca_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_a4ea4d39da,The Guardian,2015,"""global temperature""","Is the fossil fuel industry, like the tobacco industry, guilty of racketeering?",https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/sep/29/is-the-fossil-fuel-industry-like-the-tobacco-industry-guilty-of-racketeering,2015-09-29,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/9/26/1443282063774/a6cec022-986a-4622-afed-759bc446dafe-620x526.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-09-29_guardian_a4ea4d39da_img02.png,Exxon’s 1982 projections of how human carbon pollution would cause global temperatures to rise.,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-09-29_guardian_a4ea4d39da_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_f76464d9a4,The Guardian,2015,IPCC,Drought is a global problem - we need a global solution,https://www.theguardian.com/global-development-professionals-network/2015/oct/09/why-isnt-there-a-global-body-to-monitor-drought,2015-10-09,2017-10-06,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/10/8/1444301581334/5b7edf3e-fe8a-437e-ab65-2523cd23d412-2060x1236.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-10-09_guardian_f76464d9a4_img02.png,"This map from the University of California - Irvine’s Global Integrated Drought Monitoring and Prediction System shows the state of drought around the world in August 2015. The dark brown patches indicate areas of exceptional drought, through to patches of dark blue showing areas of exceptional wetness. Photograph: University of California - Irvine",,2,graph|map,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-10-09_guardian_f76464d9a4_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_cb3c161fbd,The Guardian,2015,"""sea level rise""","Carbon pollution: the good, the bad, the ugly, and the denial",https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/oct/21/carbon-pollution-the-good-the-bad-the-ugly-and-the-denial,2015-10-21,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/10/21/1445391662412/57eea33a-0568-4ac6-97d1-84ff427ffd11-1020x419.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-10-21_guardian_cb3c161fbd_img02.png,"Summary of projected changes in crop yields, due to climate change over the 21st century. Source: IPCC Fifth Assessment Report, Working Group II.","IPCC Fifth Assessment Report, Working Group II.",1,source:,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-10-21_guardian_cb3c161fbd_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_cb3c161fbd,The Guardian,2015,"""sea level rise""","Carbon pollution: the good, the bad, the ugly, and the denial",https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/oct/21/carbon-pollution-the-good-the-bad-the-ugly-and-the-denial,2015-10-21,2021-08-25,3,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/10/21/1445392945882/d06e85a0-646a-40c4-8fb0-e881c954d0ee-620x495.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-10-21_guardian_cb3c161fbd_img03.png,Wildfire seasons are getting longer due to climate change.,,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-10-21_guardian_cb3c161fbd_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_bf25c5dcf9,The Guardian,2015,"""global temperature""",Are fossil fuel companies using IEA reports to talk up demand?,https://www.theguardian.com/environment/2015/oct/23/are-fossil-fuel-companies-using-iea-reports-to-talk-up-demand,2015-10-23,2021-08-26,3,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/10/23/1445568359383/4758c071-7b2f-4ca8-a6a3-cdc4aaf014e7-620x438.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-10-23_guardian_bf25c5dcf9_img03.png,The International Energy Agency’s predictions for solar PV growth vs historical data. Photograph: Carbon Tracker,,3,data|graph|tracker,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-10-23_guardian_bf25c5dcf9_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_92b62e3ae4,The Guardian,2015,"""sea level rise""",Global warming could be more devastating for the economy than we thought,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/oct/27/global-warming-could-be-more-devastating-for-the-economy-than-we-thought,2015-10-27,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/10/27/1445907288996/d99573a9-d1c7-47dc-b065-5d17e6e7ade7-1020x528.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-10-27_guardian_92b62e3ae4_img02.png,"Global relationship between annual average temperature and change in log gross domestic product (GDP) per capita during 1960–2010 with 90% confidence interval, broken down by poor and rich countries, agricultural and non-agricultural GDP, and time frames (1960–1989 and 1990–2010). Source: Burke et al. (2015), Nature.","Burke et al. (2015), Nature.",1,source:,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-10-27_guardian_92b62e3ae4_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_92b62e3ae4,The Guardian,2015,"""sea level rise""",Global warming could be more devastating for the economy than we thought,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/oct/27/global-warming-could-be-more-devastating-for-the-economy-than-we-thought,2015-10-27,2021-08-25,3,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/10/27/1445907433130/3aa63bbd-f48d-491c-8276-434516f98d67-1020x426.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-10-27_guardian_92b62e3ae4_img03.png,"Change in national GDP per capita in 2100 under business-as-usual warming (RCP8.5) relative to projection using constant 1980–2010 average temperatures. Source: Burke et al. (2015), Nature.","Burke et al. (2015), Nature.",1,source:,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-10-27_guardian_92b62e3ae4_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_bf913063de,The Guardian,2015,"""global temperature""",Betting against global warming is a sure way to lose money,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/dec/08/betting-against-global-warming-is-a-sure-way-to-lose-money,2015-12-08,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/12/5/1449334027332/7b0441ae-dc7a-4ca8-9003-ce265fbb3a14-620x480.jpeg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-08_guardian_bf913063de_img02.jpeg,Observed global surface temperature data from NASA GISS (gray) and 10-year averages (blue) vs. Keenlyside et al. (2008) cooling predictions. Illustration from RealClimate.org.,,1,data,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-08_guardian_bf913063de_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_bf913063de,The Guardian,2015,"""global temperature""",Betting against global warming is a sure way to lose money,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/dec/08/betting-against-global-warming-is-a-sure-way-to-lose-money,2015-12-08,2021-08-25,3,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/12/5/1449334072324/c434d3a5-fde2-4740-be39-c59f3f4413eb-1020x449.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-08_guardian_bf913063de_img03.png,"Results bets that the 15-year average global surface temperature would increase (red dots), decrease (blue dots) or stay about the same (white dots) from the previous 15-year mean. Figure from Risbey et al. (2015). Source: Philosophical Transactions A.",Philosophical Transactions A.,1,source:,0,,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-08_guardian_bf913063de_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_5ba44678b0,The Guardian,2015,"""global temperature""",Local authorities are the real trailblazers in the fight against climate change,https://www.theguardian.com/public-leaders-network/2015/dec/10/local-authorities-climate-change-fight-paris-agreement,2015-12-10,2021-08-25,1,https://i.guim.co.uk/img/media/5e204e095e9afc6af7177e776f5ef0494b545fa9/0_78_3389_2033/master/3389.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-10_guardian_5ba44678b0_img01.jpg,"The emission cuts planned by national governments, announced in Paris, will not be enough to limit global temperature rises to 2C. Photograph: Stephane Mahe/Reuters",,1,graph,3,photo|photograph|reuters,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-10_guardian_5ba44678b0_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_ec65b49251,The Guardian,2015,"""climate change""",The Paris agreement signals that deniers have lost the climate wars,https://www.theguardian.com/environment/climate-consensus-97-per-cent/2015/dec/14/the-paris-agreement-signals-that-deniers-have-lost-the-climate-wars,2015-12-14,2021-08-25,2,https://i.guim.co.uk/img/static/sys-images/Guardian/Pix/pictures/2015/12/13/1449986306002/1bfee725-fdfd-4112-96fc-4e3fd9837703-1020x494.png?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-14_guardian_ec65b49251_img02.png,"From Campbell and Kay, “Solution Aversion: On the Relation Between Ideology and Motivated Disbelief,” Journal of Personality and Social Psychology, 2014, Vol. 107, No. 5, 809–824. Published by the American Psychological Association.",,0,,0,,1,broad_candidate,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-14_guardian_ec65b49251_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_0d2953ecbe,The Guardian,2015,"""climate change""","Record US temperatures are work of El Niño and polar vortex, experts say",https://www.theguardian.com/us-news/2015/dec/15/temperatures-polar-vortex-el-nino-climate-winter-weather,2015-12-15,2017-07-14,2,https://i.guim.co.uk/img/media/2145f911a93d24cc4763e3b729002591be105229/0_0_2000_1561/master/2000.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-15_guardian_0d2953ecbe_img02.jpg,Temperature forecasts caused by El Niño. Photograph: Noaa,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-15_guardian_0d2953ecbe_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_0d2953ecbe,The Guardian,2015,"""climate change""","Record US temperatures are work of El Niño and polar vortex, experts say",https://www.theguardian.com/us-news/2015/dec/15/temperatures-polar-vortex-el-nino-climate-winter-weather,2015-12-15,2017-07-14,3,https://i.guim.co.uk/img/media/34cac10d5688a24be5a787a39d75a96d9f94d7da/0_0_610_367/master/610.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-15_guardian_0d2953ecbe_img03.jpg,"Polar vortex variations: high pressure (cold breaking into the US) on the left, low pressure (cold trapped to the north) on the right. Photograph: Noaa",,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-15_guardian_0d2953ecbe_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_0d2953ecbe,The Guardian,2015,"""climate change""","Record US temperatures are work of El Niño and polar vortex, experts say",https://www.theguardian.com/us-news/2015/dec/15/temperatures-polar-vortex-el-nino-climate-winter-weather,2015-12-15,2017-07-14,4,https://i.guim.co.uk/img/media/ea1619d77b35b0ab110dd054b60f064681f6afaa/0_0_620_484/master/620.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-15_guardian_0d2953ecbe_img04.jpg,Chances of snowfall on Christmas Day. Photograph: Noaa,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-15_guardian_0d2953ecbe_img04.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_249ade1a09,The Guardian,2015,"""climate change""",Tusk says there should be 'no taboos' when EU leaders debate Cameron's renegotiation demands - Politics live,https://www.theguardian.com/politics/blog/live/2015/dec/15/brexit-campaigners-encouraged-by-two-polls-showing-support-for-leaving-eu-politics-live,2015-12-15,2020-02-03,2,https://i.guim.co.uk/img/media/6b501367783fd11db364dac0c7777b59d8f7bd19/0_0_715_378/master/715.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-15_guardian_249ade1a09_img02.jpg,YouGov polling on the EU referendum Photograph: YouGov,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-15_guardian_249ade1a09_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_ffeb25568f,The Guardian,2015,"""climate change""",Republican debate: Las Vegas fight night was rollicking from start to finish,https://www.theguardian.com/us-news/live/2015/dec/15/cnn-republican-presidential-debate-december-15,2015-12-15,2018-02-09,1,https://i.guim.co.uk/img/media/fe4504a4f64fff9b0befa873785c93eec87c778c/0_0_600_420/master/600.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-15_guardian_ffeb25568f_img01.jpg,The truth about female voters and the GOP Photograph: Mona Chalabi/The Guardian,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-15_guardian_ffeb25568f_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_3833eb23a4,The Guardian,2015,"""climate change""",Republican candidates consolidate support by sticking to scripts at debate,https://www.theguardian.com/us-news/datablog/2015/dec/16/republican-debate-candidates-consolidate-support-voters,2015-12-16,2018-02-09,2,https://i.guim.co.uk/img/media/86f35524220ec44014bbbf2676d67c3419ae809f/0_0_600_420/master/600.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-16_guardian_3833eb23a4_img02.jpg,Republican voters’ priorities. Photograph: Mona Chalabi/The Guardian,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-16_guardian_3833eb23a4_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_3833eb23a4,The Guardian,2015,"""climate change""",Republican candidates consolidate support by sticking to scripts at debate,https://www.theguardian.com/us-news/datablog/2015/dec/16/republican-debate-candidates-consolidate-support-voters,2015-12-16,2018-02-09,3,https://i.guim.co.uk/img/media/ef62f885daeb4e3190e7abc1ff2bf405250b65c4/0_0_600_420/master/600.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-16_guardian_3833eb23a4_img03.jpg,Voter trust varies depending on the issues at hand. Photograph: Mona Chalabi/The Guardian,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-16_guardian_3833eb23a4_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_361d710611,The Guardian,2015,"""climate change""",Is the Shenzhen landslide the first of many more?,https://www.theguardian.com/environment/2015/dec/23/shenzhen-landslide-china-the-first-of-many-more,2015-12-23,2022-10-19,2,https://i.guim.co.uk/img/media/318fd09c00f89af59897c954e218e0343aff3cee/0_0_685_324/master/685.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-23_guardian_361d710611_img02.jpg,"Fatal landslides, 2004-2010 Photograph: Petley, 2012",,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-23_guardian_361d710611_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_f1be1851e4,The Guardian,2015,"""climate change""",El Niño: why predictable climate event still has the scientists guessing,https://www.theguardian.com/environment/2015/dec/30/el-nino-climate-change-scientists-pacific-ocean-weather,2015-12-30,2021-08-25,1,https://i.guim.co.uk/img/media/9f28e45bc45c519e4c54bad6166c2efbd0cbf02a/102_0_2811_1687/master/2811.jpg?width=465&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2015-12-30_guardian_f1be1851e4_img01.jpg,False-colour images provided by Nasa compare Pacific Ocean water temperatures from the El Niño in 1997 (right) and the current El Niño. Photograph: AP,,2,graph|table,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2015-12-30_guardian_f1be1851e4_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2015.csv
guardian_dfcbd6bb53,The Guardian,2016,IPCC,"Era of climate science denial is not over, study finds",https://www.theguardian.com/environment/planet-oz/2016/jan/07/era-of-climate-science-denial-is-not-over-study-finds,2016-01-07,2021-08-25,2,https://i.guim.co.uk/img/media/7f65eab39c81435d8dc640cfa4154404da4096a1/0_0_750_450/master/750.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-01-07_guardian_dfcbd6bb53_img02.jpg,Chart from a 2016 study in the journal Global Environmental Change showing the output of conservative thinktanks on climate change between 1998 and 2013. Photograph: Global Environmental Change,,2,chart|graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-01-07_guardian_dfcbd6bb53_img02.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_0cad45d1c4,The Guardian,2016,"""1.5C""","2015 smashes record for hottest year, final figures confirm",https://www.theguardian.com/environment/2016/jan/20/2015-smashes-record-for-hottest-year-final-figures-confirm,2016-01-20,2021-08-25,1,https://i.guim.co.uk/img/media/7d75854948eee4d53311c5f86102757ca920937f/0_0_1920_1080/master/1920.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-01-20_guardian_0cad45d1c4_img01.jpg,Nasa map of temperature anomalies in 2015 compared to the long-term average. Photograph: NASA,,2,graph|map,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-01-20_guardian_0cad45d1c4_img01.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
guardian_0cad45d1c4,The Guardian,2016,"""1.5C""","2015 smashes record for hottest year, final figures confirm",https://www.theguardian.com/environment/2016/jan/20/2015-smashes-record-for-hottest-year-final-figures-confirm,2016-01-20,2021-08-25,3,https://i.guim.co.uk/img/media/3ef4ebcd9087fe9bb8d0be5cb944f405b6df5a1e/0_0_958_360/master/958.jpg?width=445&dpr=1&s=none&crop=none,../Scripts/output/guardian/guardian_images/guardian_2016-01-20_guardian_0cad45d1c4_img03.jpg,Link between global average temperatures and El Niño. Photograph: NASA,,1,graph,2,photo|photograph,0,likely_visualization,D:\FR\IGD\IPCC internship\output\guardian\guardian_images\guardian_images_dataviz_dedup\guardian_2016-01-20_guardian_0cad45d1c4_img03.jpg,D:\FR\IGD\IPCC internship\output\guardian\guardian_images_2016.csv
