article_id,newspaper,ipcc_window,search_term,article_title,article_url,published_date,image_index,image_url,local_image_path,caption,credit
uk-wales-south-east-wales-40837062,BBC News,2017,IPCC,IPCC probe into fatal police chase on M4 around Cardiff,https://www.bbc.co.uk/news/uk-wales-south-east-wales-40837062,2017-08-06,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/9B8E/production/_97222893_m42.jpg,,,
uk-wales-south-east-wales-40837062,BBC News,2017,IPCC,IPCC probe into fatal police chase on M4 around Cardiff,https://www.bbc.co.uk/news/uk-wales-south-east-wales-40837062,2017-08-06,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/10204/production/_97225066_img_3664.jpg,,,
uk-england-stoke-staffordshire-40854679,BBC News,2017,IPCC,IPCC investigates alleged scattering of baby's ashes during search,https://www.bbc.co.uk/news/uk-england-stoke-staffordshire-40854679,2017-08-07,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/FD65/production/_96796846_nathan.jpg,,"Image caption, Nathan Wright died suddenly in 2014 aged 10 months",
uk-england-stoke-staffordshire-40854679,BBC News,2017,IPCC,IPCC investigates alleged scattering of baby's ashes during search,https://www.bbc.co.uk/news/uk-england-stoke-staffordshire-40854679,2017-08-07,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/171F6/production/_96801749_family.jpg,,"Image caption, An inquest into Nathan's death has yet to take place",
uk-england-northamptonshire-40950234,BBC News,2017,IPCC,"India Chipchase murder: Police response 'appropriate', IPCC finds",https://www.bbc.co.uk/news/uk-england-northamptonshire-40950234,2017-08-16,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/16CA8/production/_88025339_indiachipchase01-2.jpg,,"Image caption, India Chipchase's body was found at Edward Tenniswood's house in Stanley Road on 31 January 2016",
uk-england-northamptonshire-40950234,BBC News,2017,IPCC,"India Chipchase murder: Police response 'appropriate', IPCC finds",https://www.bbc.co.uk/news/uk-england-northamptonshire-40950234,2017-08-16,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/6B1D/production/_90612472_tenniswood.jpg,,"Image caption, Edward Tenniswood was given a life sentence for raping and murdering India Chipchase",
uk-england-northamptonshire-40950234,BBC News,2017,IPCC,"India Chipchase murder: Police response 'appropriate', IPCC finds",https://www.bbc.co.uk/news/uk-england-northamptonshire-40950234,2017-08-16,3,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/1075D/production/_90612476_nbs.png,,"Image caption, Tenniswood approached Miss Chipchase outside NB's nightclub, where she had previously tried to get in a taxi home",
uk-wales-north-east-wales-40950249,BBC News,2017,IPCC,Denbigh stabbing: IPCC probe Laura Jayne Stuart's death,https://www.bbc.co.uk/news/uk-wales-north-east-wales-40950249,2017-08-16,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/5DC3/production/_97330042_laurastuart.jpg,,,
science-environment-41319885,BBC News,2017,"""1.5C""",Paris climate aim 'still achievable',https://www.bbc.co.uk/news/science-environment-41319885,2017-09-19,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/3D24/production/_96325651_gettyimages-187384421.jpg,,"Image caption, Renewable energy in Nicaragua",
science-environment-41319885,BBC News,2017,"""1.5C""",Paris climate aim 'still achievable',https://www.bbc.co.uk/news/science-environment-41319885,2017-09-19,2,https://ichef.bbci.co.uk/ace/standard/464/cpsprodpb/BCED/production/_92856384_line976.jpg,,,
uk-england-birmingham-41501644,BBC News,2017,IPCC,Police dog 'attack': IPCC probes West Midlands Police,https://www.bbc.co.uk/news/uk-england-birmingham-41501644,2017-10-04,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/8CD1/production/_97694063_mediaitem97694062.jpg,,"Image caption, Andy Cash was hurt when a police dog was released after a discussion with police became heated",
uk-england-leeds-41504522,BBC News,2017,IPCC,Yassar Yaqub shooting: Delay publishing IPCC forensic results,https://www.bbc.co.uk/news/uk-england-leeds-41504522,2017-10-04,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/F81E/production/_93281536_yy2.jpg,,"Image caption, Yassar Yaqub died from gunshot wounds, a post-mortem examination found",
uk-england-leeds-41504522,BBC News,2017,IPCC,Yassar Yaqub shooting: Delay publishing IPCC forensic results,https://www.bbc.co.uk/news/uk-england-leeds-41504522,2017-10-04,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/14B1/production/_93279250_m62pa.jpg,,"Image caption, A gun was found in the car Yassar Yaqub had been travelling in, the IPCC said",
uk-england-kent-41694886,BBC News,2017,IPCC,Death of man in Kent Police custody death referred to IPCC,https://www.bbc.co.uk/news/uk-england-kent-41694886,2017-10-20,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/C800/production/_98400215_fc07fe5e-6d45-410c-8d5d-3e7606354981.jpg,,"Image caption, The man suffered a medical incident while in custody at Tonbridge Police Station",
uk-england-lancashire-41839276,BBC News,2017,IPCC,Preston station death: British Transport Police referred to IPCC,https://www.bbc.co.uk/news/uk-england-lancashire-41839276,2017-11-02,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/72B8/production/_98586392_preston-station.jpg,,"Image caption, The man is thought to have come into contact with the overhead lines above a freight train in a nearby depot",
uk-england-merseyside-42064131,BBC News,2017,IPCC,IPCC investigate Merseyside Police after cyclist suffers head injury,https://www.bbc.co.uk/news/uk-england-merseyside-42064131,2017-11-21,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/17CB8/production/_98846479_burleighroadnorthgoogle2.jpg,,"Image caption, It happened at the junction of Walton Breck Road and Burleigh Road North",
uk-england-cumbria-42411420,BBC News,2017,IPCC,Melinda Korosi murder: IPCC finds police failings,https://www.bbc.co.uk/news/uk-england-cumbria-42411420,2017-12-19,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/17513/production/_94970559_55ef1c12-e38c-49c9-8afe-3f0a330487cb.jpg,,"Image caption, Miklos Verebes was jailed for life with a minimum term of 28 years",
uk-england-cumbria-42411420,BBC News,2017,IPCC,Melinda Korosi murder: IPCC finds police failings,https://www.bbc.co.uk/news/uk-england-cumbria-42411420,2017-12-19,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/AE7A/production/_94866644_thumb.jpg,,"Image caption, Melinda Korosi was killed at her home on 15 September 2016",
uk-england-leeds-42427652,BBC News,2017,IPCC,Police helicopter recorded M606 fatal crash says IPCC,https://www.bbc.co.uk/news/uk-england-leeds-42427652,2017-12-20,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/1233B/production/_99255547_mediaitem99249948.jpg,,"Image caption, The watchdog has appealed for witnesses to the crash",
cz913gxlw3jo,BBC News,2017,"""climate change""","How climate change affects hurricanes, typhoons and cyclones",https://www.bbc.co.uk/news/articles/cz913gxlw3jo,2017-12-30,1,https://ichef.bbci.co.uk/ace/standard/999/cpsprodpb/a4c3/live/e0bc3390-5524-11f1-87e7-8195a3fea8aa.jpg,,"Image caption, Hurricane Melissa, which hit Jamaica in October 2025, was one of the strongest storms ever recorded",
cz913gxlw3jo,BBC News,2017,"""climate change""","How climate change affects hurricanes, typhoons and cyclones",https://www.bbc.co.uk/news/articles/cz913gxlw3jo,2017-12-30,2,https://ichef.bbci.co.uk/ace/standard/1280/cpsprodpb/44f6/live/70524a50-b406-11f0-b2a1-6f537f66f9aa.png,,,
cz913gxlw3jo,BBC News,2017,"""climate change""","How climate change affects hurricanes, typhoons and cyclones",https://www.bbc.co.uk/news/articles/cz913gxlw3jo,2017-12-30,3,https://ichef.bbci.co.uk/ace/standard/1280/cpsprodpb/a328/live/ccde9220-b405-11f0-aa13-0b0479f6f42a.png,,,
cz913gxlw3jo,BBC News,2017,"""climate change""","How climate change affects hurricanes, typhoons and cyclones",https://www.bbc.co.uk/news/articles/cz913gxlw3jo,2017-12-30,4,https://ichef.bbci.co.uk/ace/standard/1280/cpsprodpb/fe82/live/a2ad2de0-b405-11f0-b2a1-6f537f66f9aa.png,,,
cz913gxlw3jo,BBC News,2017,"""climate change""","How climate change affects hurricanes, typhoons and cyclones",https://www.bbc.co.uk/news/articles/cz913gxlw3jo,2017-12-30,5,https://ichef.bbci.co.uk/ace/standard/1280/cpsprodpb/b4e9/live/a1f17ad0-b40c-11f0-ba75-093eca1ac29b.png,,,
cz913gxlw3jo,BBC News,2017,"""climate change""","How climate change affects hurricanes, typhoons and cyclones",https://www.bbc.co.uk/news/articles/cz913gxlw3jo,2017-12-30,6,https://ichef.bbci.co.uk/ace/standard/999/cpsprodpb/a70f/live/a493c960-b41f-11f0-8d6c-7357788a3999.jpg,,"Image caption, The winds and rain from Hurricane Helene in 2024 were likely worsened by climate change, scientists at the World Weather Attribution group found",
uk-england-nottinghamshire-42592470,BBC News,2018,IPCC,IPCC investigates death of detained man in Nottingham,https://www.bbc.co.uk/news/uk-england-nottinghamshire-42592470,2018-01-06,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/5F09/production/_99492342_de27-1.jpg,,"Image caption, Southdale Road was cordoned off while police investigated",
uk-england-nottinghamshire-42592470,BBC News,2018,IPCC,IPCC investigates death of detained man in Nottingham,https://www.bbc.co.uk/news/uk-england-nottinghamshire-42592470,2018-01-06,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/D439/production/_99492345_de27-1.jpg,,"Image caption, Nottinghamshire Police referred itself to the IPCC",
uk-england-44808202,BBC News,2018,"""sea level rise""",British salt marshes 'to disappear' as sea levels rise,https://www.bbc.co.uk/news/uk-england-44808202,2018-07-12,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/172EF/production/_102495949__99252724_maldon.jpg,,"Image caption, Salt marshes, also called coastal wetlands, are found around the British coast",
uk-england-44808202,BBC News,2018,"""sea level rise""",British salt marshes 'to disappear' as sea levels rise,https://www.bbc.co.uk/news/uk-england-44808202,2018-07-12,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/8641/production/_102496343_capture.jpg,,"Image caption, Coastal wetlands are flooded and drained by salt water brought in by the tides",
uk-england-44808202,BBC News,2018,"""sea level rise""",British salt marshes 'to disappear' as sea levels rise,https://www.bbc.co.uk/news/uk-england-44808202,2018-07-12,3,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/6251/production/_102496152_gettyimages-647392984.jpg,,"Image caption, The marshes protect coastal land and are home to delicate ecosystems",
science-environment-45653099,BBC News,2018,"""1.5C""",IPCC: Climate scientists consider 'life changing' report,https://www.bbc.co.uk/news/science-environment-45653099,2018-10-01,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/13ABA/production/_103607508_gettyimages-495745754.jpg,,"Image caption, People who live on some Pacific islands are worried they will lose their homes to the sea if temperature rise exceeds 1.5C",
science-environment-45653099,BBC News,2018,"""1.5C""",IPCC: Climate scientists consider 'life changing' report,https://www.bbc.co.uk/news/science-environment-45653099,2018-10-01,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/0622/production/_103607510_gettyimages-1029646536-1.jpg,,,
science-environment-45653099,BBC News,2018,"""1.5C""",IPCC: Climate scientists consider 'life changing' report,https://www.bbc.co.uk/news/science-environment-45653099,2018-10-01,3,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/A262/production/_103607514_gettyimages-469723319.jpg,,"Image caption, Droughts and heatwaves have struck several parts of the world in 2018, leading many people to question just how much impact climate change is having",
science-environment-45653099,BBC News,2018,"""1.5C""",IPCC: Climate scientists consider 'life changing' report,https://www.bbc.co.uk/news/science-environment-45653099,2018-10-01,4,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/EC9A/production/_103607506_gettyimages-621625710.jpg,,"Image caption, Hoesung Lee is the chairman of the IPCC",
science-environment-45653099,BBC News,2018,"""1.5C""",IPCC: Climate scientists consider 'life changing' report,https://www.bbc.co.uk/news/science-environment-45653099,2018-10-01,5,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/5442/production/_103607512_gettyimages-889354378.jpg,,"Image caption, Researchers believe that wildfires in many locations have been impacted by rising temperatures",
science-environment-45653099,BBC News,2018,"""1.5C""",IPCC: Climate scientists consider 'life changing' report,https://www.bbc.co.uk/news/science-environment-45653099,2018-10-01,6,https://news.files.bbci.co.uk/include/newsspec/21484-climate-change/assets/app-project-assets/img/climate-change-fallback.png?v=1.0.17,,,
science-environment-45678338,BBC News,2018,"""1.5C""",What does 1.5C mean in a warming world?,https://www.bbc.co.uk/news/science-environment-45678338,2018-10-02,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/B416/production/_103620164_30975952695_d5c846b32f_k-1.jpg,,,
science-environment-45678338,BBC News,2018,"""1.5C""",What does 1.5C mean in a warming world?,https://www.bbc.co.uk/news/science-environment-45678338,2018-10-02,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/A849/production/_103618034_mal1.jpg,,"Image caption, It was during the Paris climate negotiations that the 1.5C target became a reality",
science-environment-45678338,BBC News,2018,"""1.5C""",What does 1.5C mean in a warming world?,https://www.bbc.co.uk/news/science-environment-45678338,2018-10-02,3,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/FF12/production/_106289256_planet_bot_promo_website-3.png,,,
science-environment-45678338,BBC News,2018,"""1.5C""",What does 1.5C mean in a warming world?,https://www.bbc.co.uk/news/science-environment-45678338,2018-10-02,4,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/D802/production/_106289255_planet_bot_promo_website_blueline-3.png,,,
science-environment-45678338,BBC News,2018,"""1.5C""",What does 1.5C mean in a warming world?,https://www.bbc.co.uk/news/science-environment-45678338,2018-10-02,5,https://ichef.bbci.co.uk/ace/standard/624/cpsprodpb/0C09/production/_103618030_impacts-nc.png,,,
science-environment-45678338,BBC News,2018,"""1.5C""",What does 1.5C mean in a warming world?,https://www.bbc.co.uk/news/science-environment-45678338,2018-10-02,6,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/16B99/production/_103618039_31056384845_ba00c1cd0a_k.jpg,,"Image caption, Climate campaigners have been pushing hard for 1.5C for several years",
science-environment-45720740,BBC News,2018,"""global temperature""",'Reasons to be hopeful' on 1.5C global temperature target,https://www.bbc.co.uk/news/science-environment-45720740,2018-10-03,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/1740F/production/_103674259_heleen2.png,,,
science-environment-45720740,BBC News,2018,"""global temperature""",'Reasons to be hopeful' on 1.5C global temperature target,https://www.bbc.co.uk/news/science-environment-45720740,2018-10-03,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/8D97/production/_103674263_ipcc1.png,,"Image caption, Scientists and government representatives are meeting in South Korea to hammer out a special report on 1.5C",
science-environment-45720740,BBC News,2018,"""global temperature""",'Reasons to be hopeful' on 1.5C global temperature target,https://www.bbc.co.uk/news/science-environment-45720740,2018-10-03,3,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/0223/production/_103674500_drought1.png,,"Image caption, If temperatures rise beyond 1.5C many parts of the developing world will be hit very hard",
science-environment-45742191,BBC News,2018,"""1.5C""",Caution urged over use of 'carbon unicorns' to limit warming,https://www.bbc.co.uk/news/science-environment-45742191,2018-10-05,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/12B2E/production/_103709567_uni1.png,,"Image caption, A carbon unicorn perhaps?",
science-environment-45742191,BBC News,2018,"""1.5C""",Caution urged over use of 'carbon unicorns' to limit warming,https://www.bbc.co.uk/news/science-environment-45742191,2018-10-05,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/7473/production/_103711892_gettyimages-661608490.jpg,,"Image caption, BECCS: Wood pellets are now being burnt in power stations",
science-environment-45742191,BBC News,2018,"""1.5C""",Caution urged over use of 'carbon unicorns' to limit warming,https://www.bbc.co.uk/news/science-environment-45742191,2018-10-05,3,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/137C3/production/_103711897_trees.png,,"Image caption, Planting trees on a massive scale may be needed to limit climate warming",
science-environment-45742191,BBC News,2018,"""1.5C""",Caution urged over use of 'carbon unicorns' to limit warming,https://www.bbc.co.uk/news/science-environment-45742191,2018-10-05,4,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/2653/production/_103711890_2-howtosuckcar.jpg,,"Image caption, Some are proposing to filter the air to remove greenhouse gases",
science-environment-45742191,BBC News,2018,"""1.5C""",Caution urged over use of 'carbon unicorns' to limit warming,https://www.bbc.co.uk/news/science-environment-45742191,2018-10-05,5,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/10E96/production/_103707296_ip2.png,,"Image caption, The IPCC's Special Report on a temperature rise of 1.5C is known as SR15",
science-environment-45784892,BBC News,2018,IPCC,Five things we have learned from the IPCC report,https://www.bbc.co.uk/news/science-environment-45784892,2018-10-08,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/14538/production/_103765238_gettyimages-844334316.jpg,,,
science-environment-45784892,BBC News,2018,IPCC,Five things we have learned from the IPCC report,https://www.bbc.co.uk/news/science-environment-45784892,2018-10-08,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/11E28/production/_103765237_gettyimages-854124524.jpg,,,
science-environment-45784892,BBC News,2018,IPCC,Five things we have learned from the IPCC report,https://www.bbc.co.uk/news/science-environment-45784892,2018-10-08,3,https://ichef.bbci.co.uk/ace/standard/640/cpsprodpb/12897/production/_103772957_impact_of_climate_changev2_640-nc.png,,,
science-environment-45784892,BBC News,2018,IPCC,Five things we have learned from the IPCC report,https://www.bbc.co.uk/news/science-environment-45784892,2018-10-08,4,https://ichef.bbci.co.uk/ace/standard/624/cpsprodpb/604B/production/_97415642_007_in_numbers_624.png,,,
science-environment-45784892,BBC News,2018,IPCC,Five things we have learned from the IPCC report,https://www.bbc.co.uk/news/science-environment-45784892,2018-10-08,5,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/10A0/production/_103765240_gettyimages-929009736.jpg,,,
science-environment-45784892,BBC News,2018,IPCC,Five things we have learned from the IPCC report,https://www.bbc.co.uk/news/science-environment-45784892,2018-10-08,6,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/16C48/production/_103765239_gettyimages-931226246.jpg,,,
science-environment-45827068,BBC News,2018,"""1.5C""",Six climate questions for 'Green GB',https://www.bbc.co.uk/news/science-environment-45827068,2018-10-11,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/12964/production/_103823167_mediaitem103823166.jpg,,,
science-environment-45827068,BBC News,2018,"""1.5C""",Six climate questions for 'Green GB',https://www.bbc.co.uk/news/science-environment-45827068,2018-10-11,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/117F8/production/_103827617_mediaitem103827616.jpg,,"Image caption, These homes in Nottingham have been transformed to make them more energy efficient",
science-environment-45827068,BBC News,2018,"""1.5C""",Six climate questions for 'Green GB',https://www.bbc.co.uk/news/science-environment-45827068,2018-10-11,3,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/54A8/production/_103827612_mediaitem103823171.jpg,,"Image caption, Waste management is a key area of focus for Green GB Week",
science-environment-48337629,BBC News,2019,"""sea level rise""",Climate change: Global sea level rise could be bigger than expected,https://www.bbc.co.uk/news/science-environment-48337629,2019-05-20,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/6EC1/production/_107035382_gettyimages-472144812.jpg,,,
science-environment-48337629,BBC News,2019,"""sea level rise""",Climate change: Global sea level rise could be bigger than expected,https://www.bbc.co.uk/news/science-environment-48337629,2019-05-20,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/56ED/production/_107035222_201007.jpg,,"Image caption, A small boat in the Illulissat Icefjord in western Greenland, dwarfed by icebergs that have calved from Greenland's largest glacier, Jacobshavn Isbrae",
science-environment-48337629,BBC News,2019,"""sea level rise""",Climate change: Global sea level rise could be bigger than expected,https://www.bbc.co.uk/news/science-environment-48337629,2019-05-20,3,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/11A3D/production/_107035227_201008.jpg,,"Image caption, A German supply ship moored at the edge of an ice shelf in West Antarctica",
science-environment-48337629,BBC News,2019,"""sea level rise""",Climate change: Global sea level rise could be bigger than expected,https://www.bbc.co.uk/news/science-environment-48337629,2019-05-20,4,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/FF12/production/_106289256_planet_bot_promo_website-3.png,,,
science-environment-48337629,BBC News,2019,"""sea level rise""",Climate change: Global sea level rise could be bigger than expected,https://www.bbc.co.uk/news/science-environment-48337629,2019-05-20,5,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/D802/production/_106289255_planet_bot_promo_website_blueline-3.png,,,
science-environment-48786296,BBC News,2019,IPCC,UN climate talks: Delegates back IPCC report without targets,https://www.bbc.co.uk/news/science-environment-48786296,2019-06-27,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/B668/production/_107569664_2ee0e4ee-cdd7-4e5f-95cf-c105641244fa.jpg,,"Image caption, The small island states accused Saudi Arabia and others of denialism",
science-environment-48786296,BBC News,2019,IPCC,UN climate talks: Delegates back IPCC report without targets,https://www.bbc.co.uk/news/science-environment-48786296,2019-06-27,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/7B13/production/_107570513_77ebc3f8-8e78-4eaa-a441-7e53642160ec.jpg,,"Image caption, Ambassador Lois Young from Belize is chair of the Alliance of Small Island States",
science-environment-48786296,BBC News,2019,IPCC,UN climate talks: Delegates back IPCC report without targets,https://www.bbc.co.uk/news/science-environment-48786296,2019-06-27,3,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/152A8/production/_107569668_73f7b430-cf31-4894-8d4a-69c7e2dfcb34.jpg,,"Image caption, Tuvalu's Ian Fry said the country faced existential threats from climate change",
science-environment-48840528,BBC News,2019,"""1.5C""",Climate change: Antarctic Peninsula 'can still avoid irreversible change',https://www.bbc.co.uk/news/science-environment-48840528,2019-07-02,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/181AB/production/_107713789_3.jpg,,"Image caption, The Wilkins Ice Shelf underwent a series of fragmentation events from the late 2000s onwards",
science-environment-48840528,BBC News,2019,"""1.5C""",Climate change: Antarctic Peninsula 'can still avoid irreversible change',https://www.bbc.co.uk/news/science-environment-48840528,2019-07-02,2,https://ichef.bbci.co.uk/ace/standard/624/cpsprodpb/604B/production/_97415642_007_in_numbers_624.png,,,
science-environment-48840528,BBC News,2019,"""1.5C""",Climate change: Antarctic Peninsula 'can still avoid irreversible change',https://www.bbc.co.uk/news/science-environment-48840528,2019-07-02,3,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/2603/production/_107713790_1.jpg,,"Image caption, The Nansen Ice shelf drains its surface meltwater through a network of streams and rivers",
science-environment-48840528,BBC News,2019,"""1.5C""",Climate change: Antarctic Peninsula 'can still avoid irreversible change',https://www.bbc.co.uk/news/science-environment-48840528,2019-07-02,4,https://ichef.bbci.co.uk/ace/standard/640/cpsprodpb/2905/production/_107710501_antarctic_locatorv4_640-nc.png,,,
science-environment-50236882,BBC News,2019,"""sea level rise""",Climate change: Sea level rise to affect 'three times more people',https://www.bbc.co.uk/news/science-environment-50236882,2019-10-30,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/17C92/production/_109462479_getty1.jpg,,"Image caption, Heavy rain on a high tide flooded Don Mueang Airport in Bangkok in 2011",
science-environment-50236882,BBC News,2019,"""sea level rise""",Climate change: Sea level rise to affect 'three times more people',https://www.bbc.co.uk/news/science-environment-50236882,2019-10-30,2,https://ichef.bbci.co.uk/ace/standard/640/cpsprodpb/14F74/production/_109467858_flooding_bangkok_2050_640-nc.png,,,
science-environment-50236882,BBC News,2019,"""sea level rise""",Climate change: Sea level rise to affect 'three times more people',https://www.bbc.co.uk/news/science-environment-50236882,2019-10-30,3,https://ichef.bbci.co.uk/ace/standard/624/cpsprodpb/94C2/production/_109028083_1px_white_line-nc.png,,,
science-environment-50236882,BBC News,2019,"""sea level rise""",Climate change: Sea level rise to affect 'three times more people',https://www.bbc.co.uk/news/science-environment-50236882,2019-10-30,4,https://ichef.bbci.co.uk/ace/standard/640/cpsprodpb/1226D/production/_105894347_grey_line-nc.png,,,
science-environment-50236882,BBC News,2019,"""sea level rise""",Climate change: Sea level rise to affect 'three times more people',https://www.bbc.co.uk/news/science-environment-50236882,2019-10-30,5,https://ichef.bbci.co.uk/ace/standard/640/cpsprodpb/17684/production/_109467859_flooding_bangladesh_2050_640-nc.png,,,
science-environment-50236882,BBC News,2019,"""sea level rise""",Climate change: Sea level rise to affect 'three times more people',https://www.bbc.co.uk/news/science-environment-50236882,2019-10-30,6,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/5BE6/production/_109462532_screenshot2019-10-3012.15.06-2.png,,"Image caption, Artwork: Space Shuttle Endeavour made a 3D map of Earth's surface in 2000",
science-environment-50438611,BBC News,2019,"""sea level rise""",Sentinel for sea-level rise enters testing,https://www.bbc.co.uk/news/science-environment-50438611,2019-11-15,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/16222/production/_109685609_copernicus_sentinel-6_on_display.jpg,,"Image caption, Flying under the Copernicus badge secures the programme's long-term future",
science-environment-50438611,BBC News,2019,"""sea level rise""",Sentinel for sea-level rise enters testing,https://www.bbc.co.uk/news/science-environment-50438611,2019-11-15,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/ECF2/production/_109685606_057836986.jpg,,"Image caption, Changes in sea-surface height will inform forecasts of storm intensity",
science-environment-50438611,BBC News,2019,"""sea level rise""",Sentinel for sea-level rise enters testing,https://www.bbc.co.uk/news/science-environment-50438611,2019-11-15,3,https://ichef.bbci.co.uk/ace/standard/640/cpsprodpb/D65B/production/_108957845_sea_level_rise_map640-nc.png,,,
science-environment-50438611,BBC News,2019,"""sea level rise""",Sentinel for sea-level rise enters testing,https://www.bbc.co.uk/news/science-environment-50438611,2019-11-15,4,https://ichef.bbci.co.uk/ace/standard/640/cpsprodpb/8E65/production/_108935463_sea_levels_cities_at_riskmap640-nc.png,,,
science-environment-50438611,BBC News,2019,"""sea level rise""",Sentinel for sea-level rise enters testing,https://www.bbc.co.uk/news/science-environment-50438611,2019-11-15,5,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/41D0/production/_109684861_sentinel-6_copyrightesa.jpg,,"Image caption, Artwork: Sentinel-6 will launch on a Falcon-9 rocket in November 2020",
science-environment-51283716,BBC News,2020,"""sea level rise""",Coastal floods warning in UK as sea levels rise,https://www.bbc.co.uk/news/science-environment-51283716,2020-02-14,1,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/40D0/production/_110829561_tv059822099.jpg,,"Image caption, Storm Ciara brought widespread flooding",
science-environment-51283716,BBC News,2020,"""sea level rise""",Coastal floods warning in UK as sea levels rise,https://www.bbc.co.uk/news/science-environment-51283716,2020-02-14,2,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/3139/production/_110710621_uk_flood_976-nc.png,,,
science-environment-51283716,BBC News,2020,"""sea level rise""",Coastal floods warning in UK as sea levels rise,https://www.bbc.co.uk/news/science-environment-51283716,2020-02-14,3,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/13481/production/_110677987_bostontidalbarrier.jpg,,,
science-environment-51283716,BBC News,2020,"""sea level rise""",Coastal floods warning in UK as sea levels rise,https://www.bbc.co.uk/news/science-environment-51283716,2020-02-14,4,https://ichef.bbci.co.uk/ace/standard/976/cpsprodpb/4E09/production/_110677991_mediaitem110677990.jpg,,"Image caption, The village of Hemsby is too small to meet the government's criteria to get funding for flood defence",
